origin_year,lead,quantile,tau,task047,task049,abs_diff_task049_minus_task047,pct_diff_task049_minus_task047
2020,3,points_q97,0.97,70.16272591365514,78.81433020897809,8.651604295322954,0.1233076991046491
2020,4,points_q10,0.1,65.86785912196642,65.95801274040647,0.09015361844005554,0.0013687042457706054
2020,4,points_q25,0.25,152.8332517113701,153.03014787258095,0.1968961612108444,0.0012883070863576752
2020,4,points_q50,0.5,246.17036034527928,244.1000922919365,-2.0702680533427724,-0.008409899755758607
2020,4,points_q75,0.75,245.15306627875864,242.21332935921788,-2.9397369195407634,-0.011991434429778037
2020,4,points_q90,0.9,167.52056863357205,169.87257584054265,2.3520072069705975,0.014040109976675676
2020,4,points_q97,0.97,85.37778383795823,95.92046002693714,10.542676188978902,0.12348266393267189
2020,5,points_q10,0.1,58.151028331117324,58.069688005405666,-0.08134032571165761,-0.0013987770817826004
2020,5,points_q25,0.25,135.7735732953134,135.29985618694442,-0.4737171083689873,-0.0034890229141913503
2020,5,points_q50,0.5,226.66143721246138,225.14428527334036,-1.517151939121021,-0.006693471804376308
2020,5,points_q75,0.75,243.19764245579057,240.91303705453439,-2.2846054012561865,-0.009394027747088425
2020,5,points_q90,0.9,184.59579802597767,183.53126218328032,-1.064535842697353,-0.00576684764269414
2020,5,points_q97,0.97,96.84281101695335,109.95146468260509,13.108653665651744,0.13536011117394078
2021,1,points_q10,0.1,73.80162254542121,74.13786527022717,0.3362427248059561,0.004556034314814901
2021,1,points_q25,0.25,151.4104463263548,150.60561586284103,-0.8048304635137526,-0.005315554395626019
2021,1,points_q50,0.5,209.32642803330376,203.04922114559557,-6.277206887708189,-0.029987646312435466
2021,1,points_q75,0.75,174.2879261769014,170.80964573326258,-3.4782804436388233,-0.019957093528718595
2021,1,points_q90,0.9,101.94993747268394,102.91485281606444,0.9649153433804969,0.009464599658425808
2021,1,points_q97,0.97,40.46338306673012,46.85023618908466,6.386853122354545,0.1578427862005922
2021,2,points_q10,0.1,73.46567311362885,73.32687613392446,-0.13879697970439508,-0.0018892766352214421
2021,2,points_q25,0.25,157.75575230878206,157.37368720465437,-0.38206510412769035,-0.002421877481715266
2021,2,points_q50,0.5,228.6176552402666,227.28622018519343,-1.3314350550731717,-0.005823850540650043
2021,2,points_q75,0.75,209.82344749055392,204.98296549428053,-4.8404819962733825,-0.023069309241481685
2021,2,points_q90,0.9,129.31169152097024,130.27205987432322,0.9603683533529761,0.007426771253682308
2021,2,points_q97,0.97,58.91848383172664,65.09441245779624,6.175928626069599,0.10482158101196695
2021,3,points_q10,0.1,73.61404865874104,73.33378419747035,-0.28026446127068994,-0.0038072143344531416
2021,3,points_q25,0.25,165.64774522211727,166.35027982708996,0.7025346049726977,0.004241135935962595
2021,3,points_q50,0.5,246.48324430722226,246.00014154432662,-0.4831027628956406,-0.001959982165333277
2021,3,points_q75,0.75,243.23687401322073,239.12105137107739,-4.115822642143343,-0.016921047266540822
2021,3,points_q90,0.9,157.52567290835717,158.0539357261794,0.528262817822224,0.00335350300728154
2021,3,points_q97,0.97,76.00182297734398,84.47216065129295,8.470337673948976,0.11144913821967099
2021,4,points_q10,0.1,66.03741065300602,67.17929015044679,1.1418794974407689,0.017291403253843214
2021,4,points_q25,0.25,155.68069843694482,155.74552776027733,0.06482932333250346,0.0004164249260402773
2021,4,points_q50,0.5,247.67353626291853,245.25054291420201,-2.422993348716517,-0.009783012691934845
2021,4,points_q75,0.75,245.88354255769963,244.70448274139181,-1.179059816307813,-0.004795196148726107
2021,4,points_q90,0.9,173.5177745649268,174.87133904970625,1.3535644847794401,0.0078007252465825275
2021,4,points_q97,0.97,89.9918668430669,99.31213781283137,9.320270969764465,0.10356792559951779
2022,1,points_q10,0.1,73.68438349122273,73.07537688763901,-0.6090066035837225,-0.008265070218797002
2022,1,points_q25,0.25,143.12412119016398,141.19883630322795,-1.9252848869360264,-0.01345185473228491
2022,1,points_q50,0.5,199.0602886230417,192.74460372280356,-6.315684900238153,-0.03172749795514512
2022,1,points_q75,0.75,173.48268836918115,165.1830887751518,-8.29959959402936,-0.04784108242758686
2022,1,points_q90,0.9,104.8101265366228,101.44320699805704,-3.3669195385657673,-0.03212399078050246
2022,1,points_q97,0.97,47.13879023143275,50.537892755483334,3.3991025240505834,0.07210839538652433
2022,2,points_q10,0.1,80.11869067526564,80.49290170312563,0.3742110278599853,0.0046707082293284685
2022,2,points_q25,0.25,168.54106428117336,168.242320520541,-0.2987437606323624,-0.0017725280299285089
2022,2,points_q50,0.5,243.76398321439217,240.35300791036633,-3.4109753040258397,-0.01399294210345202
2022,2,points_q75,0.75,228.60318956988505,220.97592282976598,-7.627266740119069,-0.03336465582334921
2022,2,points_q90,0.9,143.27604867860995,141.7139494080103,-1.5620992705996457,-0.010902724391176314
2022,2,points_q97,0.97,66.93679953100148,70.1090339052632,3.17223437426172,0.047391485647480254
2022,3,points_q10,0.1,72.54264148979983,72.72802567199771,0.185384182197879,0.0025555201518812315
2022,3,points_q25,0.25,168.54431826154936,168.25291342680185,-0.2914048347475102,-0.0017289508050654324
2022,3,points_q50,0.5,243.6854908498521,240.4286993663727,-3.2567914834793896,-0.013364732845280789
2022,3,points_q75,0.75,229.89888008204932,223.4321042344314,-6.4667758476179245,-0.028128783599598122
2022,3,points_q90,0.9,148.81803981045704,148.4530335542918,-0.3650062561652305,-0.002452701679380557
2022,3,points_q97,0.97,70.72095311673233,75.32526195237139,4.60430883563906,0.06510529952896939
2023,1,points_q10,0.1,76.04443933929345,76.07627756877773,0.03183822948427917,0.00041867925861382234
2023,1,points_q25,0.25,151.41405504195038,149.7556298904523,-1.6584251514980792,-0.010952914186457791
2023,1,points_q50,0.5,211.6343781963887,206.72670383584142,-4.907674360547276,-0.023189400523544144
2023,1,points_q75,0.75,186.89393649562558,180.21250696840522,-6.681429527220359,-0.03574984642359836
2023,1,points_q90,0.9,116.16737877831737,113.63904858258603,-2.5283301957313427,-0.021764545454332446
2023,1,points_q97,0.97,56.67244150712817,58.28810760136165,1.6156660942334824,0.028508849297242057
2023,2,points_q10,0.1,75.16872339296995,75.68191660362177,0.5131932106518207,0.006827217325069223
2023,2,points_q25,0.25,162.78866083886595,162.35245654913885,-0.436204289727101,-0.0026795741636997166
2023,2,points_q50,0.5,236.01575732502172,230.32605137465205,-5.689705950369671,-0.024107313913512438
2023,2,points_q75,0.75,213.12031007075535,206.84231572202694,-6.277994348728413,-0.029457513207653163
2023,2,points_q90,0.9,134.1286676006269,130.90131449328626,-3.227353107340633,-0.02406162056981135
2023,2,points_q97,0.97,62.755153595664446,63.678286328283875,0.923132732619429,0.014710070483887802
2024,1,points_q10,0.1,75.16183481020151,74.73067252264215,-0.4311622875593599,-0.005736452398323297
2024,1,points_q25,0.25,148.0671558254137,147.35578748649178,-0.7113683389219148,-0.004804362824127524
2024,1,points_q50,0.5,208.41298283413425,202.3201215208601,-6.092861313274142,-0.029234557417774466
2024,1,points_q75,0.75,181.88407518977405,173.52225458365305,-8.361820606121,-0.04597335196826029
2024,1,points_q90,0.9,107.29104544132042,104.39223517215201,-2.8988102691684077,-0.027018193897214132
2024,1,points_q97,0.97,47.30711062763744,46.85787590495464,-0.44923472268280307,-0.009496135289656735
