key,player,position,pick,tenure,age,p_meaningful,cond_games,cond_avg,exp_games,exp_avg,exp_points,p80,p90,p100,p110,p120,lead,forecast_year,games_resid_sd,avg_resid_sd
jamie-cripps,Jamie Cripps,FWD,30.0,16,34.0,0.25136612021857924,9.512648562299113,54.15200566774665,2.3911575621079737,13.611979566755988,129.48597785574626,0.017241379310344827,0.0017543859649122807,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652
jack-darling,Jack Darling,FWD,34.0,16,34.0,0.7268041237113402,12.404441754611858,62.263362152389114,9.01559941958903,45.253268368488996,561.3415316827409,0.05217391304347826,0.002793296089385475,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652
ryan-lester,Ryan Lester,DEF,36.0,16,34.0,0.6050420168067226,11.958131824167326,63.013034670319605,7.235172196134853,38.12553358204211,455.91015644077794,0.06435643564356436,0.018140589569160998,0.006711409395973154,0.002902757619738752,0.001,1,2027,5.279668799388872,15.018206619497652
jeremy-howe,Jeremy Howe,FWD,42.0,16,36.0,0.6,10.78943688942686,62.262343983550146,6.4736621336561155,37.35740639013009,403.06537859898026,0.06435643564356436,0.018140589569160998,0.0040650406504065045,0.002902757619738752,0.001,1,2027,5.279668799388872,15.018206619497652
luke-parker,Luke Parker,MID,49.0,16,34.0,0.8354430379746836,14.54181069108643,79.56390626833205,12.14885450141398,66.47111156594829,966.6103208181058,0.7027027027027027,0.20103092783505155,0.03870967741935484,0.03488372093023256,0.02512562814070352,1,2027,5.279668799388872,15.018206619497652
tom-mcdonald,Tom McDonald,DEF,65.0,16,34.0,0.12852664576802508,8.873052138763269,56.070089785771955,1.140423629120044,7.206500568077273,63.94365527857676,0.03296703296703297,0.002793296089385475,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652
jake-melksham,Jake Melksham,FWD,10.0,17,35.0,0.12852664576802508,7.3015167381962005,47.13581987099265,0.938439455379449,6.0582088235445095,44.234113128598146,0.004143646408839779,0.0017543859649122807,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652
jack-gunston,Jack Gunston,FWD,29.0,17,35.0,0.59375,11.599557265554289,64.92404002610826,6.887237126422859,38.54864876550178,447.1472588651765,0.08108108108108109,0.018140589569160998,0.006711409395973154,0.006711409395973154,0.001,1,2027,5.279668799388872,15.018206619497652
max-gawn,Max Gawn,RUC,33.0,17,35.0,0.7268041237113402,14.374979206983397,85.04275372721054,10.447794165900303,61.80942410070456,888.5091862432465,0.968,0.8529411764705882,0.5671641791044776,0.41935483870967744,0.1724137931034483,1,2027,5.279668799388872,15.018206619497652
steele-sidebottom,Steele Sidebottom,MID,11.0,18,35.0,0.5328947368421053,13.123087638160714,68.60260639315817,6.993224333493539,36.557967880564554,479.75341636971314,0.1797752808988764,0.018140589569160998,0.008403361344537815,0.008403361344537815,0.001,1,2027,5.279668799388872,15.018206619497652
rhys-stanley,Rhys Stanley,RUC,47.0,18,36.0,0.05625,6.100987070333101,51.94637209967638,0.34318052270623695,2.9219834306067964,17.826983129859624,0.03914590747330961,0.002793296089385475,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652
patrick-dangerfield,Patrick Dangerfield,MID,10.0,19,36.0,0.5210526315789473,12.438714900205522,68.51797024514013,6.481225132212351,35.70146870667828,444.08039076098026,0.1797752808988764,0.018140589569160998,0.01282051282051282,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652
taylor-walker,Taylor Walker,FWD,64.0,19,36.0,0.12852664576802508,8.928329888309246,53.037759983398736,1.1475282928547934,6.816765389715825,60.862330170591825,0.017241379310344827,0.0017543859649122807,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652
dayne-zorko,Dayne Zorko,FWD,41.0,15,37.0,0.7894736842105263,13.29727664655043,76.2410004209126,10.49784998411876,60.190263490194155,800.3665850578757,0.660550458715596,0.20103092783505155,0.027777777777777776,0.027777777777777776,0.02512562814070352,1,2027,5.279668799388872,15.018206619497652
jamie-elliott,Jamie Elliott,FWD,42.0,15,34.0,0.4083333333333333,11.172336693664457,55.778797050307276,4.5620374832463195,22.77634212887547,254.46496291389104,0.017241379310344827,0.0017543859649122807,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652
wil-parker,Wil Parker,DEF,80.0,3,24.0,0.3333333333333333,5.5031001802045365,28.676822405459262,1.8343667267348454,9.558940801819753,52.60380884905878,0.00375234521575985,0.001,0.001,0.001,0.001,1,2027,5.279668799388872,15.018206619497652
scott-pendlebury,Scott Pendlebury,MID,5.0,21,38.0,0.5210526315789473,11.795917140742805,73.19172577504195,6.146293668071251,38.136741324890274,449.8578406863477,0.3963963963963964,0.05154639175257732,0.019417475728155338,0.0128,0.001,1,2027,5.279668799388872,15.018206619497652
willem-duursma,Willem Duursma,MID,1.0,1,19.0,0.9315068493150684,19.36352658797159,87.34798125854388,18.037257643589975,81.36524281617785,1575.5180426078246,0.7068965517241379,0.6484262578182144,0.3076923076923077,0.006185567010309278,0.001,2,2028,5.659801858947956,16.43508190449017
zeke-uwland,Zeke Uwland,DEF,2.0,1,19.0,0.8811188811188811,16.333607319474645,69.08046608977877,14.391849805970667,60.868102988196675,994.1956924905458,0.08928571428571429,0.01601423487544484,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
harry-dean,Harry Dean,DEF,3.0,1,19.0,0.8811188811188811,17.181598596361304,73.52047822215258,15.139030931059612,64.78028151042814,1113.0287938714623,0.13095238095238096,0.053156146179401995,0.020089285714285716,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
cooper-duff-tytler,Cooper Duff-Tytler,FWD,4.0,1,19.0,0.8811188811188811,16.31230263248552,70.07176533592576,14.37307784400822,61.741555470815705,1007.1469378403377,0.09665427509293681,0.01601423487544484,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
dylan-patterson,Dylan Patterson,DEF,5.0,1,19.0,0.5231958762886598,10.684997696703771,47.65460919920626,5.590346733069241,24.93269501917235,266.40578885247413,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
daniel-annable,Daniel Annable,MID,6.0,1,19.0,0.6908396946564885,11.857815647090831,57.73739651819773,8.191849740929161,39.88728538089232,472.9760767095223,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
sam-cumming,Sam Cumming,MID,7.0,1,19.0,0.8811188811188811,16.406406126168807,75.79938880406917,14.455994209071816,66.78827265253648,1095.755525602807,0.2222222222222222,0.1541501976284585,0.023668639053254437,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
samuel-grlj,Samuel Grlj,MID,8.0,1,19.0,0.8811188811188811,17.323128805008942,76.74694061248591,15.26373587014774,67.6231784417708,1171.4450303508995,0.2222222222222222,0.1541501976284585,0.023668639053254437,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
sullivan-robey,Sullivan Robey,MID,9.0,1,19.0,0.8811188811188811,16.61009515390564,75.34063849799823,14.635468457287487,66.3840590961383,1102.6455382893523,0.2222222222222222,0.1541501976284585,0.020089285714285716,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
jacob-farrow,Jacob Farrow,DEF,10.0,1,19.0,0.9315068493150684,18.325159905260463,78.78720178986939,17.07001196654399,73.39081810563175,1344.8984773635866,0.2222222222222222,0.1541501976284585,0.05194805194805195,0.0028169014084507044,0.001,2,2028,5.659801858947956,16.43508190449017
xavier-taylor,Xavier Taylor,DEF,11.0,1,19.0,0.7181818181818181,12.4818981343502,56.32927174349758,8.96427229648787,40.454658797602804,504.95093017157234,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
latrelle-pickett,Latrelle Pickett,FWD,12.0,1,21.0,0.7663817663817664,14.390323972512933,61.37747117883245,11.028481904860339,47.03857477807957,676.9003302618406,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
dyson-sharp,Dyson Sharp,MID,13.0,1,19.0,0.7663817663817664,15.087925629021738,69.73237094753308,11.563111094606404,53.44161762075897,806.323152156629,0.13095238095238096,0.053156146179401995,0.007782101167315175,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
harry-kyle,Harry Kyle,DEF,14.0,1,19.0,0.7183098591549296,12.654192672273023,57.39327555186675,9.089631356139778,41.22615567810147,521.6837170878185,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
oskar-taylor,Oskar Taylor,DEF,15.0,1,19.0,0.5231958762886598,10.528112742011297,46.92230155890174,5.508265171722406,24.549554681590344,258.4604794539544,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
lachy-dovaston,Lachy Dovaston,FWD,16.0,1,19.0,0.7663817663817664,14.492658535411904,63.749347980515864,11.106909247936757,48.85633791099364,708.0582226347301,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
jai-murray,Jai Murray,MID,17.0,1,19.0,0.6908396946564885,12.176346729012465,59.8058046074311,8.411903656302504,41.316223793683314,503.08066644536285,0.09665427509293681,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
beau-addinsall,Beau Addinsall,MID,18.0,1,19.0,0.4175365344467641,10.052258569776829,48.445708834339285,4.1971852065874025,20.227853375507006,203.33561244212947,0.009884678747940691,0.001488095238095238,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
josh-lindsay,Josh Lindsay,DEF,19.0,1,19.0,0.9315068493150684,18.631726956569807,79.69763222027427,17.35558127461297,74.23889028737877,1383.1987333931834,0.2222222222222222,0.2222222222222222,0.05194805194805195,0.0028169014084507044,0.001,2,2028,5.659801858947956,16.43508190449017
cameron-nairn,Cameron Nairn,MID,20.0,1,19.0,0.6908396946564885,11.869350596519691,57.16421907197649,8.199818541870474,39.49131164896086,468.7362234779386,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
lachlan-carmichael,Lachlan Carmichael,DEF,21.0,1,19.0,0.4175365344467641,10.433981769195814,46.482916974719025,4.356568588390736,19.408316064600847,202.50601598883546,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
mitchell-marsh,Mitchell Marsh,FWD,22.0,1,19.0,0.4175365344467641,10.07999054344834,45.72697926197711,4.208764318767574,19.09268445176497,192.45407872283405,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
aidan-schubert,Aidan Schubert,FWD,23.0,1,19.0,0.4175365344467641,10.06430204797909,45.65374849794665,4.20221379873866,19.062107932336804,191.84681190221576,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
harley-barker,Harley Barker,MID,24.0,1,19.0,0.4175365344467641,9.958127596961345,48.006324250156574,4.157882086413923,20.044394258938027,199.60463563430432,0.009884678747940691,0.001488095238095238,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
adam-sweid,Adam Sweid,FWD,25.0,1,19.0,0.4175365344467641,10.032925057040597,45.50728696988575,4.189112758680833,19.00095489348048,190.63515645849841,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
blake-thredgold,Blake Thredgold,DEF,26.0,1,19.0,0.4175365344467641,10.355539291849576,46.11676315456677,4.323815988246169,19.25543346746003,199.40039785387762,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
louis-emmett,Louis Emmett,RUC,27.0,1,19.0,0.6908396946564885,11.260932289655916,52.21728447149019,7.779499024533285,36.07377286007528,406.22431360973496,0.04,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
avery-thomas,Avery Thomas,DEF,28.0,1,19.0,0.4175365344467641,10.32416230091108,45.97030162650586,4.310714948188343,19.194280428603697,198.1648663941057,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
sam-allen,Sam Allen,MID,29.0,1,19.0,0.3617021276595745,9.879685119615107,47.64017043000431,3.573503128371422,17.231551006597304,170.24229806776813,0.009884678747940691,0.001488095238095238,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
thomas-matthews,Thomas Matthews,FWD,30.0,1,19.0,0.3333333333333333,9.95448257969436,45.14113314973349,3.31816085989812,15.047044383244497,149.78554118889522,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
zane-peucker,Zane Peucker,FWD,31.0,1,19.0,0.3333333333333333,9.938794084225112,45.067902385703036,3.3129313614083706,15.022634128567677,149.30686720648671,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
tyan-prindable,Tyan Prindable,MID,32.0,1,19.0,0.3333333333333333,9.832619633207365,47.42047813791295,3.277539877735788,15.806826045970983,155.42250811830783,0.009884678747940691,0.001488095238095238,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
hunter-holmes,Hunter Holmes,MID,33.0,1,19.0,0.3333333333333333,9.816931137738118,47.3472473738825,3.272310379246039,15.782415791294166,154.93488901028547,0.009884678747940691,0.001488095238095238,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
jack-dalton,Jack Dalton,MID,34.0,1,19.0,0.5231958762886598,11.512202390966888,55.334283357351026,6.023136817954326,28.950668869954274,333.28595938477827,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
jevan-phillipou,Jevan Phillipou,FWD,35.0,1,19.0,0.3333333333333333,9.876040102348123,44.77497932958123,3.292013367449374,14.92499310986041,147.3998304802508,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
max-kondogiannis,Max Kondogiannis,DEF,36.0,1,19.0,0.6908396946564885,12.493100975765662,55.05773556391826,8.63073006341063,38.03606922545498,475.1884535548219,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
samuel-swadling,Samuel Swadling,MID,37.0,1,19.0,0.3333333333333333,9.754177155861129,47.054324317760695,3.2513923852870428,15.684774772586898,152.99207178159403,0.009884678747940691,0.001488095238095238,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
koby-evans,Koby Evans,FWD,38.0,1,19.0,0.3333333333333333,9.82897461594038,44.555287037489876,3.2763248719801266,14.851762345829957,145.9775950991418,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
tylah-williams,Tylah Williams,FWD,39.0,1,19.0,0.3333333333333333,9.813286120471133,44.48205627345942,3.2710953734903776,14.82735209115314,145.50504847945174,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
tobyn-murray,Tobyn Murray,FWD,40.0,1,21.0,0.3225806451612903,8.714613532342693,40.79909590096485,2.811165655594417,13.160998677730596,114.69301717609534,0.002325581395348837,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
charlie-banfield,Charlie Banfield,MID,41.0,1,19.0,0.6908396946564885,12.193415975255505,58.55002026201087,8.423695769165063,40.448678119938805,493.20755796562963,0.08928571428571429,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
billy-cootee,Billy Cootee,MID,42.0,1,24.0,0.4175365344467641,9.079375393497681,46.26418650183864,3.7909709367422466,19.316988100976467,175.38618644049322,0.020833333333333332,0.004166666666666667,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
cody-curtin,Cody Curtin,FWD,43.0,1,19.0,0.5231958762886598,11.658643211963795,51.60157535871986,6.099754051620233,26.997731437680756,314.7569183643383,0.020833333333333332,0.004166666666666667,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
tai-hayes,Tai Hayes,FWD,44.0,1,22.0,0.273972602739726,8.110367504136105,38.70130804061098,2.2220184942838643,10.603098093318076,85.99502221921442,0.0018832391713747645,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
talor-byrne,Talor Byrne,FWD,45.0,1,19.0,0.7181818181818181,14.340299413074803,62.436634912428644,10.298942305753721,44.84085598256239,643.0313007285112,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
koby-coulson,Koby Coulson,MID,46.0,1,19.0,0.3333333333333333,9.612980696637901,46.39524744148663,3.2043268988793003,15.465082480495543,148.66553935691664,0.009884678747940691,0.001488095238095238,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
jack-ison,Jack Ison,FWD,47.0,1,19.0,0.5231958762886598,12.15375662563574,55.474073085392774,6.358795347948596,29.023806279213233,352.748277867156,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
hugo-mikunda,Hugo Mikunda,FWD,48.0,1,19.0,0.3225806451612903,9.672089661247906,43.82297939718535,3.1200289229831952,14.136444966833983,136.72896321051496,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
max-king-syd,Maxwell King,FWD,49.0,1,19.0,0.3225806451612903,9.656401165778657,43.7497486331549,3.114968117993115,14.112822139727387,136.27907216249037,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
archie-ludowyke,Archie Ludowyke,FWD,50.0,1,19.0,0.3225806451612903,9.64071267030941,43.67651786912445,3.1099073130030357,14.08919931262079,135.82992232769791,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
finnegan-davis,Finnegan Davis,DEF,51.0,1,19.0,0.3333333333333333,9.96332690511839,44.28599405380547,3.3211089683727963,14.761998017935156,147.07861202539766,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
kye-fincher,Kye Fincher,MID,52.0,1,19.0,0.3225806451612903,9.518849723822417,45.95586285730391,3.070596685104005,14.824471889452875,141.11192015073166,0.009884678747940691,0.001488095238095238,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
hussien-el-achkar,Hussien El Achkar,FWD,53.0,1,19.0,0.5231958762886598,11.727666342029664,52.191283105456776,6.135866668639232,27.306264098988986,320.2387544002861,0.020833333333333332,0.004166666666666667,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
noah-roberts-thomson,Noah Roberts-Thomson,FWD,54.0,1,19.0,0.4175365344467641,11.569202776337098,52.18330946006354,4.830564833543674,21.788438187917972,252.07485957570987,0.020833333333333332,0.004166666666666667,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
zac-mccarthy,Zac McCarthy,FWD,55.0,1,19.0,0.3225806451612903,9.562270192963172,43.31036404897219,3.084603288052636,13.971085177087803,133.5952913522163,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
matthew-leray,Matthew LeRay,MID,56.0,1,19.0,0.3225806451612903,9.456095741945427,45.662939801182105,3.050353465143686,14.729980581026485,139.28810665118337,0.009884678747940691,0.001488095238095238,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
angus-anderson,Angus Anderson,MID,57.0,1,23.0,0.6908396946564885,13.107638133160453,63.09792366269897,9.055276725580313,43.59055031659738,571.3691595752813,0.09665427509293681,0.046511627906976744,0.007782101167315175,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
will-darcy,Will Darcy,DEF,58.0,1,19.0,0.3333333333333333,9.853507436833658,43.7733787055923,3.2845024789445523,14.591126235197432,143.77377087029657,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
fred-rodriguez,Fred Rodriguez,MID,1.0,1,26.0,0.2060491493383743,5.073135788326459,31.812439219493783,1.0453153136627298,6.554926039555429,33.25402988110167,0.002325581395348837,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
riley-onley,Riley Onley,MID,2.0,1,26.0,0.2060491493383743,5.057447292857212,31.739208455463327,1.0420827125168926,6.539836902921555,33.074880440408315,0.002325581395348837,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
jack-watkins,Jack Watkins,MID,3.0,1,26.0,0.5231958762886598,10.064898785383171,50.619959587140315,5.265913539775216,26.484154113890423,266.56033057279643,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
leon-kickett,Leon Kickett,FWD,4.0,1,26.0,0.2060491493383743,5.1165562574672165,29.166940411162056,1.054262064393056,6.009823260522994,30.74959880990096,0.001,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
ollie-greeves,Ollie Greeves,MID,5.0,1,19.0,0.3225806451612903,8.800826130756647,44.15356979299639,2.8389761712118218,14.243087029998836,125.35093251625484,0.009884678747940691,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
nick-driscoll,Nick Driscoll,MID,6.0,1,26.0,0.2060491493383743,4.994693310980222,31.44628539934152,1.029152307933543,6.47948035638606,32.3630171946692,0.0018832391713747645,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
tom-blamires,Tom Blamires,MID,80.0,1,24.0,0.6908396946564885,10.879899766308014,55.269838067608575,7.51626663244943,38.182598054340275,415.4228396484496,0.09665427509293681,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
thomas-burton,Thomas Burton,FWD,80.0,1,19.0,0.4175365344467641,8.794131547259799,41.281261647465044,3.671871209711816,17.23643492587267,151.57947614390747,0.009884678747940691,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
paddy-cross,Paddy Cross,FWD,80.0,1,23.0,0.5231958762886598,9.696829377738524,47.47515772744341,5.073341143507527,24.838806749152095,240.85767099314793,0.020833333333333332,0.004166666666666667,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
will-lewis,Will Lewis,FWD,80.0,1,27.0,0.4175365344467641,7.577224067555522,38.957323049257155,3.163767877893746,16.266105657309875,123.25192727196944,0.009884678747940691,0.001488095238095238,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
milan-murdock,Milan Murdock,FWD,80.0,1,26.0,0.6908396946564885,10.533347005160987,52.609752512483745,7.276854228756254,36.344905361677704,382.8335000442873,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
chris-scerri,Chris Scerri,FWD,80.0,1,20.0,0.5231958762886598,11.009219548565095,51.258916471691,5.759978268965759,26.818453721013594,295.25024496767116,0.036036036036036036,0.004166666666666667,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
mitch-zadow,Mitch Zadow,FWD,80.0,1,22.0,0.2060491493383743,5.963393265883252,32.41072491096932,1.228752109605434,6.678202297345285,39.82474660819494,0.002325581395348837,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
kye-annand,Kye Annand,DEF,2.0,0,23.0,0.7663817663817664,8.8679925788123,46.37653322123007,6.796267816810566,35.542129448748966,315.187340186692,0.036036036036036036,0.001488095238095238,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
xavier-bamert,Xavier Bamert,MID,5.0,0,19.0,0.7181818181818181,9.706858736285067,50.13789245807739,6.971289456059275,36.008122765346485,349.52576104202876,0.036036036036036036,0.004166666666666667,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
campbell-lake,Campbell Lake,FWD,7.0,0,22.0,0.6908396946564885,8.272452770461843,42.91741573269816,5.714938746006083,29.649054380222776,245.27040204924776,0.009884678747940691,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
lukas-cooke,Lukas Cooke,DEF,11.0,0,23.0,0.5454545454545454,7.417184034033456,38.05359902877374,4.04573674583643,20.75650856114931,153.95484390203538,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
marcus-herbert,Marcus Herbert,DEF,13.0,0,24.0,0.7181818181818181,8.448589801570995,45.490497908804045,6.067623584764623,32.670448498141084,276.01921799414515,0.036036036036036036,0.004166666666666667,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
joel-fitzgerald,Joel Fitzgerald,MID,16.0,0,23.0,0.6908396946564885,8.448747071388341,48.43557712266454,5.836729847027824,33.461219309932375,282.70537864987415,0.04854368932038835,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
mitch-podhajski,Mitch Podhajski,FWD,17.0,0,27.0,0.4175365344467641,5.670030001232509,34.693555534469795,2.367444676923803,14.48582694549887,82.13507337364086,0.006220839813374805,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
sam-lalor,Sam Lalor,MID,1.0,2,20.0,0.9315068493150684,17.469727854486457,85.11880237021398,16.27317115212437,79.28874741335001,1385.1528392343416,0.6164383561643836,0.35555555555555557,0.07692307692307693,0.006185567010309278,0.001,2,2028,5.659801858947956,16.43508190449017
finn-o-sullivan,Finn O'Sullivan,MID,2.0,2,20.0,0.9478260869565217,19.63444041148044,88.8161821542632,18.610034824794504,84.18229438969294,1652.8722428961303,0.75,0.5454545454545454,0.19607843137254902,0.016359918200409,0.001,2,2028,5.659801858947956,16.43508190449017
jagga-smith,Jagga Smith,MID,3.0,2,20.0,0.8811188811188811,17.601524180276172,80.45275813391814,15.509035291711873,70.88844422988592,1247.7446652144959,0.42105263157894735,0.35555555555555557,0.10784313725490197,0.004830917874396135,0.001,2,2028,5.659801858947956,16.43508190449017
sid-draper,Sid Draper,MID,4.0,2,20.0,0.6908396946564885,13.636539561490839,59.91091407415247,9.420662826831457,41.388837585578614,564.4005211398618,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
levi-ashcroft,Levi Ashcroft,MID,5.0,2,20.0,0.9478260869565217,21.705230439271503,88.87241573281985,20.572783633744294,84.23559404241185,1828.352979879475,0.76,0.6082471480774583,0.25,0.02531645569620253,0.001,2,2028,5.659801858947956,16.43508190449017
harvey-langford,Harvey Langford,MID,6.0,2,20.0,0.9473684210526315,20.852910933743345,86.05968010205187,19.75538930565159,81.53022325457545,1700.1424839358724,0.7068965517241379,0.4576271186440678,0.18181818181818182,0.016359918200409,0.001,2,2028,5.659801858947956,16.43508190449017
josh-smillie,Josh Smillie,MID,7.0,2,20.0,0.3333333333333333,9.031284780949168,45.309040048276756,3.010428260316389,15.103013349425584,136.3996146091394,0.009884678747940691,0.001,0.001,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
tobie-travaglia,Tobie Travaglia,DEF,8.0,2,20.0,0.7663817663817664,15.681213665537905,65.36687132347838,12.017796228004833,50.09597830773699,785.5657396277758,0.036036036036036036,0.011454753722794959,0.0010695187165775401,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
leo-lombard,Leo Lombard,FWD,9.0,2,20.0,0.8811188811188811,16.870492755160967,71.60776680030415,14.864909700351621,63.09495536250576,1064.442987330358,0.12454333522221162,0.046511627906976744,0.007782101167315175,0.001,0.001,2,2028,5.659801858947956,16.43508190449017
