vnext_rank,key,player,position_forecast,position_utility,pick,tenure,age,five_year_utility_mean,five_year_utility_median,five_year_utility_p10,five_year_utility_p90,expected_games_5y_mc,expected_points_5y_mc,p_zero_meaningful_5y,p_90_any_5y_mc,p_100_any_5y_mc,p_110_any_5y_mc,exp_90_seasons_5y_mc,exp_100_seasons_5y_mc,exp_110_seasons_5y_mc,future_value_y1_mean,future_value_y2_mean,future_value_y1_p10,future_value_y1_p90,future_value_y2_p10,future_value_y2_p90
313,cameron-nairn,Cameron Nairn,MID,FWD,20.0,1,19.0,59.016405554173595,7.849247416069364,0.0,203.42875403732873,35.79666666666667,1955.4324373630457,0.115,0.03333333333333333,0.01,0.0016666666666666668,0.03333333333333333,0.01,0.0016666666666666668,2.14088008925697,14.582256768806547,0.0,0.354107497095459,0.0,32.58854053201178
314,jack-bowes,Jack Bowes,MID,MID,10.0,10,28.0,59.002166113028565,5.822953312805916,0.0,191.42467960778927,31.128333333333334,1959.7563356474216,0.12166666666666667,0.08166666666666667,0.016666666666666666,0.0033333333333333335,0.08666666666666667,0.018333333333333333,0.0033333333333333335,31.187111818113067,19.011444069115168,0.0,100.97406992665634,0.0,54.44097658218477
315,edward-allan,Edward Allan,MID,MID,19.0,4,22.0,57.9949383414454,9.501461798826764,0.012295767863364017,167.00322544455278,41.775,2637.269750038656,0.08166666666666667,0.09,0.023333333333333334,0.0033333333333333335,0.09833333333333333,0.02666666666666667,0.0033333333333333335,10.147272617120219,19.054296299756757,0.0,15.70515193435898,0.0,51.39791780476893
316,kieren-briggs,Kieren Briggs,RUC,RUC,34.0,8,27.0,57.49261720759967,5.85956869931905,0.0,187.42878072422823,30.22,1869.5799320230649,0.145,0.07333333333333333,0.018333333333333333,0.0033333333333333335,0.07666666666666666,0.02,0.0033333333333333335,38.03349649750583,11.753189989573023,0.0,125.5474813321781,0.0,21.40485339075567
317,isaiah-dudley,Isaiah Dudley,FWD,FWD,80.0,2,23.0,54.58043461385619,6.754268117908751,0.030828239783317002,165.1794039820337,41.32,2179.669459034155,0.03833333333333333,0.028333333333333332,0.005,0.0,0.03,0.005,0.0,12.919823908870368,18.425970085345554,0.0,34.528758999457814,0.0,49.618273888926794
318,james-trezise,James Trezise,DEF,DEF,12.0,3,24.0,53.37495336447789,7.95899293526117,0.025523034709960965,171.41225790511794,49.946666666666665,2944.34293105782,0.025,0.06166666666666667,0.011666666666666667,0.0,0.06166666666666667,0.011666666666666667,0.0,11.227279037950396,15.272825473823078,0.0,23.661214795899266,0.0,39.66276314960233
319,cameron-zurhaar,Cameron Zurhaar,FWD,FWD,10.0,10,28.0,52.93331175561773,4.017042945653456,0.0,195.05734450590893,28.456666666666667,1518.815494011795,0.10666666666666667,0.02,0.0033333333333333335,0.0,0.02,0.0033333333333333335,0.0,31.45376067962379,15.087735691869868,0.0,101.910654878542,0.0,31.06701598492733
320,anthony-caminiti,Anthony Caminiti,FWD,FWD,80.0,4,23.0,52.72243176994095,6.385380791665736,0.003013695583506357,158.7499914485642,39.346666666666664,2069.9535717420404,0.07833333333333334,0.023333333333333334,0.006666666666666667,0.0,0.025,0.006666666666666667,0.0,11.21020693209962,21.06969522320776,0.0,23.013780090521433,0.0,49.800662937887445
321,darcy-cameron,Darcy Cameron,RUC,RUC,48.0,10,31.0,51.384981880594715,2.736308328230197,0.0,168.77448784431957,25.125,1475.7655004427056,0.165,0.06666666666666667,0.01,0.0016666666666666668,0.06666666666666667,0.01,0.0016666666666666668,41.69215118870907,5.989475702997714,0.0,144.84827220422372,0.0,1.2956316184595364
322,harry-armstrong,Harry Armstrong,FWD,FWD,23.0,2,20.0,51.031990664243715,3.3858892708617745,0.0,166.2265953880109,32.3,1731.848608448018,0.15166666666666667,0.02666666666666667,0.006666666666666667,0.0016666666666666668,0.02666666666666667,0.006666666666666667,0.0016666666666666668,3.154098803897593,18.04706896102658,0.0,0.8246649485485247,0.0,22.516532331058105
323,joshua-kelly,Joshua Kelly,MID,MID,2.0,13,31.0,50.19384906590774,1.6241584654912997,0.0,175.2467420889111,20.218333333333334,1283.9067596540733,0.27166666666666667,0.08833333333333333,0.018333333333333333,0.0016666666666666668,0.09166666666666666,0.018333333333333333,0.0016666666666666668,32.41977336547145,13.177281928587323,0.0,112.1596108486103,0.0,12.233793555446356
324,michael-sellwood,Michael Sellwood,DEF,DEF,5.0,1,23.0,50.12792063249255,7.0564439621321196,0.023928343069689006,185.05154543589788,53.028333333333336,3028.114409410342,0.013333333333333334,0.085,0.013333333333333334,0.0016666666666666668,0.08833333333333333,0.013333333333333334,0.0016666666666666668,5.870489785176377,12.274146159982221,0.0,6.794803825939513,0.0,17.634262150812088
325,jake-riccardi,Jake Riccardi,FWD,FWD,51.0,7,27.0,50.086783563754494,4.104050494924671,0.0,163.383970919836,28.265,1535.1373758117718,0.17333333333333334,0.021666666666666667,0.0,0.0,0.021666666666666667,0.0,0.0,26.00475188620191,12.802584109191429,0.0,80.67008472000285,0.0,21.791438556347646
326,jai-serong,Jai Serong,DEF,DEF,53.0,5,23.0,49.956780757208286,4.110357841206088,0.0,146.74602135144588,33.68,2029.168008981081,0.13333333333333333,0.056666666666666664,0.011666666666666667,0.006666666666666667,0.06,0.011666666666666667,0.006666666666666667,24.90376543940931,10.558700617649704,0.0,64.51397178491273,0.0,13.653956639591843
327,lachlan-mcneil,Lachlan McNeil,FWD,FWD,7.0,6,25.0,48.031992590020906,6.12273954940233,0.0,138.99358924443607,30.595,1677.9823031054116,0.13333333333333333,0.015,0.0016666666666666668,0.0,0.015,0.0016666666666666668,0.0,15.099533066377296,20.087954317799092,0.0,28.691911643483554,0.0,59.27605747672737
328,ashton-moir,Ashton Moir,FWD,FWD,29.0,3,21.0,47.994932915939,3.8673011381309657,0.0,153.67823404177975,28.873333333333335,1586.6794335793925,0.20333333333333334,0.018333333333333333,0.005,0.0,0.02,0.005,0.0,7.7424228660337215,11.07795839444927,0.0,4.834080365401433,0.0,15.093074474924464
329,zach-guthrie,Zach Guthrie,DEF,DEF,25.0,10,28.0,47.33920286840087,3.880174624104483,0.0,170.07180637098426,34.175,1994.5881047655957,0.11,0.041666666666666664,0.008333333333333333,0.0,0.045,0.008333333333333333,0.0,27.849111320672133,12.921736993410162,0.0,104.91147857611588,0.0,21.746773232075785
330,harry-kyle,Harry Kyle,DEF,DEF,14.0,1,19.0,45.27187601613246,3.337188656892251,0.005124929451878556,160.8140435836577,44.13,2490.7392325108262,0.045,0.07666666666666666,0.021666666666666667,0.005,0.08,0.021666666666666667,0.005,0.7728322800603181,6.385228838723923,0.0,0.12679783928282173,0.0,3.8340516742531534
331,bradley-close,Bradley Close,FWD,FWD,10.0,7,28.0,45.20922618651312,3.720246114672883,0.0,166.21348879746236,29.911666666666665,1601.0824225141594,0.15,0.015,0.0016666666666666668,0.0,0.015,0.0016666666666666668,0.0,18.24357783185964,15.36989740629858,0.0,51.37678310921311,0.0,26.88426764946733
332,mitchell-edwards,Mitchell Edwards,RUC,RUC,32.0,3,21.0,44.83354586975248,2.989686938271297,0.0010338511483908531,149.86796691911306,41.46333333333333,2379.227772918866,0.08666666666666667,0.07,0.016666666666666666,0.0033333333333333335,0.075,0.018333333333333333,0.0033333333333333335,3.8397056632573245,8.24002939653493,0.0,1.3346525601150971,0.0,9.917456781448925
333,connor-budarick,Connor Budarick,DEF,DEF,11.0,7,25.0,44.11415317668006,2.841982018360855,0.0006816741182448886,132.33361681961685,34.586666666666666,2035.904137033335,0.09,0.04833333333333333,0.01,0.0016666666666666668,0.051666666666666666,0.01,0.0016666666666666668,16.636395005323774,16.547302613684842,0.0,41.63049406447606,0.0,47.58685503821572
334,brayden-cook,Brayden Cook,FWD,MID,26.0,6,24.0,43.56448808139796,3.461547273344765,0.0,148.25073818603326,36.03333333333333,2168.216490874735,0.10166666666666667,0.06333333333333334,0.008333333333333333,0.0,0.06833333333333333,0.008333333333333333,0.0,15.474506255424076,17.30176708414229,0.0,45.8423446757004,0.0,40.209644764805574
335,rory-laird,Rory Laird,DEF,DEF,11.0,15,33.0,43.13474390725729,0.7386619157215535,0.0,154.43892960508137,19.086666666666666,1115.8302768746503,0.26666666666666666,0.06666666666666667,0.01,0.0016666666666666668,0.06833333333333333,0.01,0.0016666666666666668,36.63073968305158,5.134335073447828,0.0,127.41980697765159,0.0,2.116757742638662
336,matthew-jefferson,Matthew Jefferson,FWD,FWD,15.0,4,22.0,42.95599718428756,4.690404521040506,0.0,126.72002969621781,28.565,1551.4091554770193,0.15666666666666668,0.018333333333333333,0.0033333333333333335,0.0,0.018333333333333333,0.0033333333333333335,0.0,7.640881167377518,20.504191689381617,0.0,7.311314084892459,0.0,56.0250738511604
337,sid-draper,Sid Draper,MID,MID,4.0,2,20.0,42.731965179543096,3.1358075159661434,6.249481579421461e-05,148.83583518579692,42.01166666666666,2466.111531206762,0.09166666666666666,0.08333333333333333,0.015,0.006666666666666667,0.08666666666666667,0.015,0.006666666666666667,0.39785250221282314,7.147712114334759,0.0,0.03825535838105132,0.0,11.432004605335749
338,josh-sinn,Josh Sinn,DEF,DEF,12.0,5,23.0,42.57332621533533,3.828912352793302,0.0,136.76570283566429,38.445,2267.493698662707,0.12833333333333333,0.04666666666666667,0.006666666666666667,0.0,0.04666666666666667,0.006666666666666667,0.0,6.890176820197074,12.70637844669634,0.0,7.319971371166451,0.0,27.79684227873642
339,kyle-langford,Kyle Langford,FWD,FWD,18.0,12,30.0,42.23554873040317,1.3629959737204764,0.0,147.88582484565882,17.855,996.1826218582826,0.25833333333333336,0.01,0.0,0.0,0.01,0.0,0.0,32.284820835776394,6.633811949162708,0.0,109.41523480358745,0.0,5.3285818045999305
340,alex-davies,Alex Davies,MID,MID,17.0,6,24.0,40.94248759506805,1.4407620519029405,0.0,142.9850724608976,24.65,1548.1483856163165,0.23,0.06333333333333334,0.016666666666666666,0.0,0.065,0.016666666666666666,0.0,16.74284350114951,10.880081554378496,0.0,25.15786718233755,0.0,8.277635017901927
341,toby-mcmullin,Toby McMullin,FWD,FWD,34.0,4,22.0,39.985383977425435,1.9861358824123685,0.0,122.34953152825688,28.675,1512.1422892486346,0.18333333333333332,0.013333333333333334,0.005,0.0,0.013333333333333334,0.005,0.0,6.3918195700873355,11.717325138699943,0.0,2.0524186643700055,0.0,14.06050244470378
342,xavier-bamert,Xavier Bamert,MID,FWD,5.0,0,19.0,39.123405433027365,2.589149424393697,0.003628826806819495,122.05503832678735,37.69166666666667,1853.5977373207427,0.03833333333333333,0.02,0.0016666666666666668,0.0,0.023333333333333334,0.0016666666666666668,0.0,0.34854616147797973,5.9741595290935035,0.0,0.04295166739203814,0.0,4.773453059821214
343,karl-amon,Karl Amon,MID,DEF,59.0,13,31.0,39.11459952194073,0.9424230278138648,0.0,155.0857079026826,19.511666666666667,1190.9096466640456,0.2683333333333333,0.045,0.011666666666666667,0.0,0.045,0.011666666666666667,0.0,29.76417994553095,7.788193404409961,0.0,98.99336266213642,0.0,5.232496872750947
344,angus-anderson,Angus Anderson,MID,MID,57.0,1,23.0,39.100472288310606,2.569143657028902,0.0010527598884512465,121.74020083234136,38.623333333333335,2286.291891552763,0.085,0.06666666666666667,0.018333333333333333,0.005,0.06833333333333333,0.018333333333333333,0.005,5.499236400026896,8.736697128177639,0.0,8.113793932148134,0.0,17.659540885104896
345,jedd-busslinger,Jedd Busslinger,DEF,DEF,13.0,4,22.0,37.96218086982401,2.5204182725154807,0.00022240916878403798,126.40805761079248,36.155,2095.353480509706,0.09666666666666666,0.045,0.008333333333333333,0.0,0.04666666666666667,0.008333333333333333,0.0,3.715043743917158,15.108549020253431,0.0,2.958196518683965,0.0,36.106270380419566
346,roan-steele,Roan Steele,MID,MID,8.0,1,25.0,37.65155320781496,2.389754125727925,0.004596990396120594,133.37582610305313,45.468333333333334,2594.463531277852,0.02666666666666667,0.06833333333333333,0.01,0.0016666666666666668,0.06833333333333333,0.01,0.0016666666666666668,5.522526580491062,7.989268996354654,0.0,3.8576488260075674,0.0,7.297028339784561
347,will-hayes-b,Will Hayes,FWD,FWD,56.0,2,20.0,37.2867657634215,2.226566226959621,0.0,127.56212482364204,28.746666666666666,1527.8255094854735,0.165,0.021666666666666667,0.0033333333333333335,0.0,0.021666666666666667,0.0033333333333333335,0.0,3.336296202678216,6.994100451782169,0.0,1.0745283373005183,0.0,6.5894127563639
348,thomas-liberatore,Thomas Liberatore,MID,MID,28.0,16,34.0,37.22135021829695,0.37772053579964604,0.0,132.04823013154785,14.245,893.8232414455583,0.3233333333333333,0.07166666666666667,0.011666666666666667,0.0,0.075,0.011666666666666667,0.0,30.276711205929143,6.002830242011956,0.0,107.13951014455006,0.0,1.8346497262645836
349,ben-long,Ben Long,FWD,FWD,25.0,10,29.0,37.202309537584576,2.039984241704801,0.0,135.38571035054994,25.923333333333332,1339.1807249077792,0.16833333333333333,0.008333333333333333,0.0033333333333333335,0.0,0.008333333333333333,0.0033333333333333335,0.0,21.672303920026927,10.488642473920217,0.0,69.3835773472605,0.0,12.657278119965337
350,max-king-stk,Max King,FWD,FWD,4.0,8,19.0,36.9610094398528,0.22570921428391683,0.0,120.70593848744304,16.871666666666666,978.8146421591996,0.4083333333333333,0.035,0.005,0.0016666666666666668,0.035,0.005,0.0016666666666666668,2.0938160400094996,8.206468297048357,0.0,0.0036915694544600855,0.0,1.6916618822644913
351,ryan-angwin,Ryan Angwin,MID,MID,19.0,6,24.0,36.848892530068646,1.3569610824572607,0.0,142.24037951871625,30.461666666666666,1859.828228660193,0.15833333333333333,0.06166666666666667,0.008333333333333333,0.0,0.06333333333333334,0.008333333333333333,0.0,10.970492691141509,12.020688989099972,0.0,22.492008695259003,0.0,21.22179649623787
352,xavier-o-halloran,Xavier O'Halloran,FWD,FWD,22.0,8,26.0,36.62322323560688,1.471133800663313,0.0,121.09584561634489,25.68,1356.1907403335772,0.22166666666666668,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.0,12.416938519280647,15.649203925253794,0.0,30.764604203550217,0.0,31.607790201357677
353,darcy-byrne-jones,Darcy Byrne-Jones,DEF,DEF,50.0,13,31.0,36.49282602751993,1.1601682314323383,5.8023809193900915e-05,121.90852960017688,30.1,1663.0347899685498,0.09333333333333334,0.041666666666666664,0.006666666666666667,0.0,0.043333333333333335,0.006666666666666667,0.0,23.670195706080655,9.511081353885611,0.0,76.37765815754531,0.0,13.927286332333768
354,patrick-dangerfield,Patrick Dangerfield,MID,FWD,10.0,19,36.0,36.36820540206593,0.15499281727355552,0.0,133.99594362752117,11.966666666666667,649.5529520360996,0.37666666666666665,0.02,0.0016666666666666668,0.0,0.02,0.0016666666666666668,0.0,32.541041259067725,2.849019942654468,0.0,109.67919670087072,0.0,0.17158171138143302
355,xavier-taylor,Xavier Taylor,DEF,DEF,11.0,1,19.0,35.69926127814622,3.19280263674916,0.0037529765866495053,123.28106091247196,45.72833333333333,2550.5314419263686,0.056666666666666664,0.04833333333333333,0.01,0.0016666666666666668,0.05,0.01,0.0016666666666666668,0.43940777003086046,4.634702132092685,0.0,0.049617081464306344,0.0,4.193825219018435
356,sam-butler-1,Sam Butler,FWD,FWD,23.0,5,23.0,35.453182487097344,0.8882593633885496,0.0,125.46528821057667,24.195,1303.6626937620122,0.23666666666666666,0.01,0.0,0.0,0.01,0.0,0.0,11.869670116794369,6.893668705495732,0.0,15.113084687096261,0.0,3.8531585296021924
357,jordon-sweet,Jordon Sweet,RUC,RUC,16.0,8,28.0,34.6428117276502,1.2703000800661721,0.0,116.37525499371907,25.04,1442.4550572432327,0.165,0.04666666666666667,0.005,0.0,0.04833333333333333,0.005,0.0,23.444952266477795,8.133167568710983,0.0,61.547981943723315,0.0,5.488094037168549
358,tom-papley,Tom Papley,FWD,FWD,11.0,11,30.0,34.18668970012263,1.5338415597338786,0.0,119.20684477754938,20.68166666666667,1079.087106690771,0.18666666666666668,0.01,0.0,0.0,0.01,0.0,0.0,24.370215930680267,6.58585632235656,0.0,80.29755799882109,0.0,8.293179324324932
359,milan-murdock,Milan Murdock,FWD,FWD,80.0,1,26.0,33.412089487517896,1.3147146432638699,0.0002614199098583026,101.13959195342956,30.305,1480.5269786341298,0.08166666666666667,0.01,0.0016666666666666668,0.0,0.01,0.0016666666666666668,0.0,16.906138299907543,8.677177732550676,0.0,35.08413990899231,0.0,5.255393090384856
360,jack-darling,Jack Darling,FWD,FWD,34.0,16,34.0,33.29159084373114,1.3337421884874485,0.0,104.04302404093566,21.726666666666667,1082.554962603267,0.175,0.011666666666666667,0.0016666666666666668,0.0,0.011666666666666667,0.0016666666666666668,0.0,25.368002458783966,6.1298383773356395,0.0,74.7809083344742,0.0,4.427169897616966
361,jake-waterman,Jake Waterman,FWD,FWD,76.0,10,28.0,33.242396343066986,0.49182001334425496,0.0,110.93839809089272,15.643333333333333,845.8786268337707,0.3016666666666667,0.016666666666666666,0.0016666666666666668,0.0016666666666666668,0.016666666666666666,0.0016666666666666668,0.0016666666666666668,27.41375998905585,3.8613939860775606,0.0,93.08789164691851,0.0,1.6853655806972008
362,christian-salem,Christian Salem,DEF,DEF,9.0,13,31.0,32.74998268208241,1.067830422853716,0.0,114.14192246547698,22.148333333333333,1288.219182128977,0.225,0.028333333333333332,0.0033333333333333335,0.0,0.028333333333333332,0.0033333333333333335,0.0,21.83179305601891,8.45455314889139,0.0,67.98863443580751,0.0,9.714624372439083
363,luke-pedlar,Luke Pedlar,FWD,FWD,11.0,6,24.0,32.705844365237894,0.9858244190337025,0.0,102.67628515153956,25.503333333333334,1313.0674016104463,0.17166666666666666,0.02,0.005,0.0,0.02,0.005,0.0,10.081480474591183,11.591636721736158,0.0,12.61653347126364,0.0,19.87473215309816
364,jai-murray,Jai Murray,MID,MID,17.0,1,19.0,32.651146360076176,2.0385341402790593,0.00011407060335789054,101.79795910260187,39.11,2270.7728562700954,0.09333333333333334,0.06666666666666667,0.01,0.0033333333333333335,0.06666666666666667,0.01,0.0033333333333333335,0.3579546049862055,6.444103909047524,0.0,0.08095675387432051,0.0,8.1405367128978
365,max-kondogiannis,Max Kondogiannis,DEF,DEF,36.0,1,19.0,31.506161218764955,1.4149275690706105,0.0005803092801141523,114.07907480161218,41.098333333333336,2250.1592917781786,0.07833333333333334,0.045,0.015,0.0,0.045,0.015,0.0,0.48407350023216417,3.6344803558202647,0.0,0.028702720794701667,0.0,2.348418618541553
366,brennan-cox,Brennan Cox,FWD,DEF,41.0,10,28.0,31.352730590281524,0.5491467608679673,0.0,102.33600999881041,23.513333333333332,1352.6746027266363,0.21333333333333335,0.03,0.005,0.0,0.03,0.005,0.0,19.126419544691533,8.389107216254473,0.0,47.97160818888355,0.0,6.447412689980751
367,jack-ison,Jack Ison,FWD,FWD,47.0,1,19.0,30.869744149393796,1.205845568871481,0.0,107.4891534397643,30.791666666666668,1572.3756299562783,0.14833333333333334,0.011666666666666667,0.0016666666666666668,0.0,0.011666666666666667,0.0016666666666666668,0.0,1.6785756489318506,3.9716776304470494,0.0,0.523273081317024,0.0,2.102484826927111
368,harry-rowston,Harry Rowston,MID,MID,16.0,4,22.0,30.71901611793647,1.9568444289960332,0.0,95.89614622759602,32.28333333333333,1945.6755819091115,0.14,0.04,0.013333333333333334,0.0033333333333333335,0.041666666666666664,0.013333333333333334,0.0033333333333333335,3.791781904196679,10.566372190107655,0.0,4.383421448028149,0.0,17.522979942693198
369,jhye-clark,Jhye Clark,MID,MID,8.0,4,22.0,30.60119122335886,1.1611306417978966,0.0,98.66694951401644,33.69166666666667,1929.9738018312448,0.10833333333333334,0.05,0.013333333333333334,0.0016666666666666668,0.05,0.013333333333333334,0.0016666666666666668,4.402874341607169,10.677766247675592,0.0,0.8121211040111851,0.0,12.459843117369283
370,keidean-coleman,Keidean Coleman,FWD,DEF,37.0,7,26.0,30.272435316391043,0.7591928906741088,0.0,103.65487700268912,23.675,1369.382601473217,0.19333333333333333,0.028333333333333332,0.005,0.0016666666666666668,0.028333333333333332,0.005,0.0016666666666666668,20.28832059186145,3.64271370726179,0.0,53.56055608917594,0.0,0.8651310848520435
371,jack-dalton,Jack Dalton,MID,FWD,34.0,1,19.0,29.965681830433702,0.5558104749464134,0.0,91.55017217456502,26.425,1333.9874816397605,0.21333333333333335,0.016666666666666666,0.0,0.0,0.018333333333333333,0.0,0.0,0.8366598310557067,5.192559777882679,0.0,0.051904411371778154,0.0,4.641381817640615
372,tylar-young,Tylar Young,DEF,DEF,11.0,4,28.0,29.850438028287634,1.1213924782875708,0.0005144965347038796,95.7406683551622,34.095,1871.6431366774882,0.08,0.04,0.0033333333333333335,0.0,0.04,0.0033333333333333335,0.0,13.388953512003708,8.610292495174429,0.0,27.12635125265028,0.0,13.116885596734027
373,daniel-annable,Daniel Annable,MID,MID,6.0,1,19.0,29.772389402164766,1.3416398192678853,0.00013159696357719226,95.3543698551272,38.026666666666664,2156.9986316781124,0.08833333333333333,0.051666666666666666,0.01,0.0033333333333333335,0.051666666666666666,0.01,0.0033333333333333335,0.20316402681982684,5.008374591705333,0.0,0.028428236745639344,0.0,3.892471535387585
374,sam-powell-pepper,Sam Powell-Pepper,FWD,FWD,18.0,10,28.0,29.201043143835516,1.0774505247421093,0.0,98.67072626877777,20.171666666666667,1058.670494269602,0.26,0.01,0.0,0.0,0.01,0.0,0.0,16.439168473452618,7.180659215735227,0.0,52.08851957241433,0.0,5.478393286258137
375,samuel-collins,Samuel Collins,DEF,DEF,54.0,11,32.0,28.729110324279244,0.49327135509361036,0.0,78.17783630286276,22.356666666666666,1239.8599959771873,0.14,0.03666666666666667,0.0033333333333333335,0.0,0.04,0.0033333333333333335,0.0,22.547483150342682,5.38771916781364,0.0,55.58936743222999,0.0,1.9548196068350685
376,toby-bedford,Toby Bedford,FWD,FWD,75.0,8,26.0,28.378512632691137,0.8969794213763476,0.0,78.41284547849685,20.691666666666666,1085.0137947387313,0.24833333333333332,0.01,0.0033333333333333335,0.0,0.01,0.0033333333333333335,0.0,17.86888939267253,4.794387437517436,0.0,43.848203677290364,0.0,4.168199951579099
377,maurice-rioli-1,Maurice Rioli,FWD,FWD,53.0,6,24.0,28.09210453473117,0.2876410226864454,0.0,88.94314113501235,19.94333333333333,1018.5115276520676,0.275,0.008333333333333333,0.0016666666666666668,0.0,0.008333333333333333,0.0016666666666666668,0.0,13.584131907822298,9.90198222000421,0.0,20.675943878447352,0.0,8.694371935794912
378,nick-larkey,Nick Larkey,FWD,FWD,72.0,10,28.0,28.046937203380025,0.39602004730064844,0.0,89.24136496741957,18.861666666666668,979.3701560732234,0.25166666666666665,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,19.3507930087297,6.011411448158454,0.0,49.73701788843305,0.0,2.5398728696221156
379,hussien-el-achkar,Hussien El Achkar,FWD,FWD,53.0,1,19.0,27.59571556514933,0.5300172021100088,0.0,84.012399641173,28.263333333333332,1363.1762291811806,0.2,0.023333333333333334,0.0033333333333333335,0.0,0.023333333333333334,0.0033333333333333335,0.0,1.2819349747708233,4.50664014246788,0.0,0.10537865310477941,0.0,3.092865499705413
380,toby-nankervis,Toby Nankervis,RUC,RUC,35.0,13,32.0,27.36947361500773,0.28016958441522555,0.0,94.56429108205265,14.535,822.9936907561361,0.30833333333333335,0.03833333333333333,0.01,0.0016666666666666668,0.04,0.01,0.0016666666666666668,23.51643614624684,3.1213008041204944,0.0,76.90322441634311,0.0,0.36202866906672077
381,callum-ah-chee,Callum Ah Chee,FWD,FWD,8.0,11,29.0,27.10716236716399,0.38597824984716045,0.0,86.10058975987488,20.288333333333334,1030.9280948683927,0.22833333333333333,0.01,0.0,0.0,0.01,0.0,0.0,13.495742173961936,10.515500084342378,0.0,33.59080763770943,0.0,18.306096775744063
382,angus-hastie,Angus Hastie,DEF,DEF,33.0,3,21.0,26.627532894273966,1.3196123143610852,8.398467898393734e-05,83.10100234834938,37.02,2034.7661409365044,0.09833333333333333,0.021666666666666667,0.005,0.0016666666666666668,0.021666666666666667,0.005,0.0016666666666666668,2.2387492285244535,9.116384444681014,0.0,0.743800416798234,0.0,12.046643901045632
383,lachlan-bramble,Lachlan Bramble,FWD,FWD,80.0,6,28.0,26.486809333103594,0.8219909911773721,0.0001636984927497847,87.48204331996934,28.518333333333334,1340.029846399955,0.08666666666666667,0.006666666666666667,0.0,0.0,0.006666666666666667,0.0,0.0,14.647338937078972,8.55771873315214,0.0,40.00358246892061,0.0,8.705797814295233
384,luke-mcdonald,Luke McDonald,DEF,DEF,8.0,13,31.0,26.24953848110041,0.5836835845379641,0.0,88.26162909801631,26.31,1444.461830313948,0.17333333333333334,0.018333333333333333,0.0033333333333333335,0.0,0.018333333333333333,0.0033333333333333335,0.0,18.780309255754158,5.157039516969219,0.0,59.207100863708575,0.0,2.9692286836850084
385,charlie-banfield,Charlie Banfield,MID,MID,41.0,1,19.0,26.04905144536195,0.85503619423189,0.0,82.19257335584312,36.18,2017.2259851999029,0.11333333333333333,0.03833333333333333,0.011666666666666667,0.0,0.04,0.011666666666666667,0.0,0.8126555194953572,5.167595648841684,0.0,0.07766536921514512,0.0,2.9976976667896587
386,lance-collard,Lance Collard,FWD,FWD,28.0,3,21.0,25.92703905029646,0.4223339411565421,0.0,82.91217318887921,27.326666666666668,1355.8517258943043,0.23666666666666666,0.015,0.005,0.0,0.015,0.005,0.0,1.26953259150486,1.7414357389003945,0.0,0.34341231951970197,0.0,0.630192265018315
387,lachlan-weller,Lachlan Weller,MID,MID,14.0,12,30.0,25.76242021127528,0.4069190015040727,0.0,78.45757098445424,21.033333333333335,1222.7673924951107,0.18333333333333332,0.04,0.005,0.0016666666666666668,0.04,0.005,0.0016666666666666668,19.47568739677061,4.800316937393624,0.0,41.80320152326128,0.0,3.6766264200094274
388,jack-viney,Jack Viney,MID,MID,13.0,14,32.0,25.607758649221868,0.043420185003682374,0.0,82.13452812906083,14.941666666666666,897.2302739804003,0.36,0.045,0.005,0.0,0.04666666666666667,0.005,0.0,19.409759211812514,4.602319104349949,0.0,42.65892946896987,0.0,0.5686218874014158
389,jack-gunston,Jack Gunston,FWD,FWD,29.0,17,35.0,25.43032512767043,0.1874965450319095,0.0,85.42140177913319,13.053333333333333,677.909730928529,0.3,0.006666666666666667,0.0016666666666666668,0.0,0.006666666666666667,0.0016666666666666668,0.0,22.446286966653055,2.939828588393651,0.0,68.82982658310374,0.0,0.39661474157691373
390,jake-lever,Jake Lever,DEF,DEF,15.0,12,30.0,25.15028791865585,0.7833194001228576,0.0,78.93799873823423,24.036666666666665,1344.9551082503804,0.155,0.023333333333333334,0.0,0.0,0.023333333333333334,0.0,0.0,17.332255697274935,5.488877192089714,0.0,46.512667738474775,0.0,4.3205835725530255
391,jordan-ridley,Jordan Ridley,DEF,DEF,22.0,10,28.0,25.105257082868814,0.1262455622891624,0.0,79.86267764387748,15.27,885.1630657168079,0.3466666666666667,0.03166666666666667,0.0033333333333333335,0.0,0.03166666666666667,0.0033333333333333335,0.0,16.990431411983298,6.180338876294216,0.0,45.09008819678961,0.0,0.3868883933213666
392,sean-darcy,Sean Darcy,RUC,RUC,38.0,10,28.0,24.882342616204856,0.18784361128200477,0.0,73.08576160602134,16.601666666666667,972.2296492200884,0.30666666666666664,0.03166666666666667,0.0016666666666666668,0.0,0.03166666666666667,0.0016666666666666668,0.0,18.22572084132044,4.782003003388339,0.0,52.615742203076934,0.0,0.7987382714464363
393,james-o-donnell,James O'Donnell,DEF,DEF,80.0,4,24.0,24.75496523875064,0.5588959864079941,0.0011358877985063055,70.47424504357106,42.943333333333335,2208.184521845243,0.041666666666666664,0.03666666666666667,0.0033333333333333335,0.0,0.03666666666666667,0.0033333333333333335,0.0,4.603778735966589,6.81514445309812,0.0,2.5533026175005213,0.0,4.650431414880569
