key,player,position,pick,tenure,age,p_meaningful,cond_games,cond_avg,exp_games,exp_avg,exp_points,p80,p90,p100,p110,p120,lead,forecast_year,games_resid_sd,avg_resid_sd,age_band,tenure_band,draft_pick_band
jase-burgoyne,Jase Burgoyne,DEF,60.0,5,23.0,0.6460176991150443,16.58580383361728,73.15025054761591,10.714722830566917,47.25635654845984,783.7846596042302,0.1275510204081632,0.1021739130434782,0.0625,0.0188679245283018,0.001,5,2031,6.302731194456007,19.60818883474389,21-23,3-5,31-60
luke-cleary,Luke Cleary,DEF,61.0,5,24.0,0.0769230769230769,9.873457041625258,47.553283947925046,0.7594966955096353,3.6579449190711575,36.116562019080455,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,3-5,61+
luke-nankervis,Luke Nankervis,DEF,1.0,5,23.0,0.2587904360056259,11.99175405319446,57.57046342682522,3.1033512598984263,14.898685331274038,178.6613702085743,0.0410094637223974,0.0358056265984654,0.0081168831168831,0.0081168831168831,0.001,5,2031,6.302731194456007,19.60818883474389,21-23,3-5,1-10
ned-long,Ned Long,MID,4.0,5,23.0,0.4935064935064935,15.42228054009536,69.16935672682396,7.610995591215892,34.13552669635468,526.4476690950964,0.1954545454545454,0.1021739130434782,0.0911764705882352,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,21-23,3-5,1-10
karl-worner,Karl Worner,DEF,5.0,5,24.0,0.5983606557377049,14.65802414513757,65.01208137724267,8.770784939303628,38.90067164375996,570.2069842163019,0.0829268292682926,0.0564516129032258,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,3-5,1-10
patrick-voss,Patrick Voss,FWD,6.0,5,23.0,0.3665158371040724,14.314268970587058,64.17941599467048,5.246406274287564,23.52277237813714,336.7112907545508,0.0786516853932584,0.0564516129032258,0.0081168831168831,0.0081168831168831,0.001,5,2031,6.302731194456007,19.60818883474389,21-23,3-5,1-10
ollie-dempsey,Ollie Dempsey,FWD,8.0,5,23.0,0.6460176991150443,16.340254480929612,70.89230084497802,10.55609360272444,45.79768107684421,748.3457634320889,0.1954545454545454,0.1021739130434782,0.0283018867924528,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,21-23,3-5,1-10
judd-mcvee,Judd McVee,DEF,11.0,5,23.0,0.5983606557377049,14.54392699802674,64.2602580951816,8.70251369554059,38.45081017170702,559.2257761522909,0.1275510204081632,0.0909090909090909,0.0225988700564971,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,21-23,3-5,11-30
oisin-mullin,Oisin Mullin,DEF,80.0,5,26.0,0.2587904360056259,9.68913447839255,44.571897214882085,2.5074553361803504,11.534780713837277,111.76204151513818,0.0063291139240506,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,3-5,61+
sandy-brock,Sandy Brock,DEF,80.0,5,24.0,0.0612244897959183,7.425254868072164,38.46244103784044,0.4546074409023773,2.3548433288473736,17.48531189107122,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,3-5,61+
bodhi-uwland,Bodhi Uwland,DEF,80.0,5,23.0,0.6405529953917051,14.094823965691518,64.77826558205787,9.028481710742494,41.49391205486656,584.8493860612294,0.1075949367088607,0.1021739130434782,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,21-23,3-5,61+
andy-moniz-wakefield,Andy Moniz-Wakefield,DEF,80.0,5,23.0,0.0233644859813084,5.49165255928466,32.396593499035625,0.1283096392356228,0.756929754650365,4.156795224324386,0.001,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,21-23,3-5,61+
nicholas-martin,Nicholas Martin,MID,80.0,5,25.0,0.3665158371040724,11.226454497596354,58.434072439425066,4.114673367897306,21.417012975535883,240.4371216442843,0.1954545454545454,0.1444444444444444,0.0434782608695652,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,3-5,61+
jai-culley,Jai Culley,MID,1.0,4,23.0,0.3665158371040724,10.260419529182602,54.10961230259472,3.760606252777334,19.83202984846232,203.48494636049503,0.1275510204081632,0.0432098765432098,0.0225988700564971,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,21-23,3-5,1-10
massimo-d-ambrosio,Massimo D'Ambrosio,DEF,3.0,4,23.0,0.8554913294797688,16.763119721267834,73.46602699783185,14.340703576575953,62.84954910797176,1053.5545161246323,0.3131868131868132,0.2113821138211382,0.0283018867924528,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,21-23,3-5,1-10
wade-derksen,Wade Derksen,DEF,5.0,4,25.0,0.0612244897959183,5.106422663260317,29.067926556502755,0.3126381222404276,1.7796689728471071,9.08774197604768,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,3-5,1-10
max-ramsden,Max Ramsden,FWD,6.0,4,23.0,0.111587982832618,5.8732430442374834,33.84267211971186,0.6553833439921656,3.776435515504328,22.179923623447188,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,21-23,3-5,1-10
hugo-hall-kahan,Hugo Hall-Kahan,DEF,11.0,0,23.0,0.4552238805970148,10.307036350488405,48.33283586235794,4.692009084923825,22.00226110152115,226.7781049663155,0.0829268292682926,0.0280612244897959,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,21-23,0,11-30
jamarra-ugle-hagan,Jamarra Ugle-Hagan,FWD,1.0,6,24.0,0.1604938271604938,10.523567919782977,52.85442644722811,1.6889676908293665,8.482809182888461,89.26941858668545,0.019047619047619,0.019047619047619,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
riley-thilthorpe,Riley Thilthorpe,FWD,2.0,6,24.0,0.7037037037037037,17.441257405070797,76.12848086239012,12.273477433197968,53.57189394020045,934.3611918881884,0.3131868131868132,0.1444444444444444,0.032,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
logan-mcdonald,Logan McDonald,FWD,4.0,6,24.0,0.3455497382198952,13.94485133604412,63.90195703934831,4.818639728685402,22.0813045266858,307.92050893055153,0.0786516853932584,0.0564516129032258,0.0081168831168831,0.0081168831168831,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
braeden-campbell,Braeden Campbell,DEF,5.0,6,24.0,0.6405529953917051,15.94245338364819,67.95649705369965,10.211986268788472,43.52973774407489,693.970814787345,0.1068376068376068,0.0564516129032258,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
elijah-hollands,Elijah Hollands,MID,7.0,6,24.0,0.2856696549227395,11.707764593609802,60.79678360801588,3.34455307137318,17.367796193714362,203.3380693458001,0.1275510204081632,0.1021739130434782,0.05,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
nikolas-cox,Nikolas Cox,FWD,8.0,6,24.0,0.2587904360056259,10.836435486440552,53.29453256079832,2.804365864282788,13.792115318125022,149.45736786641035,0.0106382978723404,0.0106382978723404,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
archie-perkins,Archie Perkins,MID,9.0,6,24.0,0.6405529953917051,14.57511370743052,68.51103181712071,9.33613274346932,43.88494664783308,639.6280874366892,0.3131868131868132,0.2113821138211382,0.0911764705882352,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
zach-reid,Zach Reid,DEF,10.0,6,24.0,0.3673469387755102,14.634518145306991,64.96611156068201,5.375945441133181,23.86510220596482,349.2542712727981,0.1068376068376068,0.0358056265984654,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
luke-pedlar,Luke Pedlar,FWD,11.0,6,24.0,0.2587904360056259,11.404004112737404,53.55874361141443,2.951247196545264,13.860490611111471,158.0650919336734,0.0106382978723404,0.0098684210526315,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
tanner-bruhn,Tanner Bruhn,MID,12.0,6,24.0,0.3665158371040724,13.760085462528211,67.35893240423087,5.043289241922104,24.688115496573303,339.71057914161577,0.1954545454545454,0.1954545454545454,0.0911764705882352,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
tom-powell,Tom Powell,MID,13.0,6,24.0,0.6405529953917051,15.606320491991411,72.47559852703733,9.996675338188048,46.42446172930041,724.5150284156522,0.3853211009174312,0.2113821138211382,0.0911764705882352,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
heath-chapman,Heath Chapman,DEF,14.0,6,24.0,0.6460176991150443,15.953814800632184,70.53159554129448,10.306446729611942,45.56465906649997,726.9301322008866,0.1075949367088607,0.1021739130434782,0.0225988700564971,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
conor-stone,Conor Stone,DEF,15.0,6,24.0,0.2587904360056259,9.653155044266942,48.54948433534472,2.498144202735749,12.564142218992163,121.28361283815148,0.0063291139240506,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
lachlan-jones,Lachlan Jones,DEF,16.0,6,24.0,0.5983606557377049,14.325273050278476,64.54888943759123,8.5716797759863,38.6235158110177,553.2924101545765,0.1068376068376068,0.0564516129032258,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
alex-davies,Alex Davies,MID,17.0,6,24.0,0.2587904360056259,12.250688626950843,62.01624477716097,3.170361051137772,16.049211025313106,196.6138869793374,0.1275510204081632,0.0564516129032258,0.0434782608695652,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
oliver-henry,Oliver Henry,FWD,18.0,6,24.0,0.5218356106845067,13.547396738219252,62.35906928228705,7.069514050073937,32.54118300063973,440.8483164406624,0.0829268292682926,0.0432098765432098,0.0081168831168831,0.0081168831168831,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
ryan-angwin,Ryan Angwin,MID,19.0,6,24.0,0.3333333333333332,12.589947879764374,61.397214784543095,4.19664929325479,20.46573826151436,257.6625780333653,0.1075949367088607,0.0564516129032258,0.032,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
finlay-macrae,Finlay Macrae,MID,20.0,6,24.0,0.0545454545454545,8.947976064361317,47.49347792128346,0.4880714216924354,2.590553341160916,23.180209290159112,0.0063291139240506,0.0063291139240506,0.0063291139240506,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
max-holmes,Max Holmes,MID,21.0,6,24.0,0.9574468085106383,18.983356629508798,87.6317024572743,18.175554219742462,83.90269384207114,1592.7547593805275,0.975609756097561,0.8387096774193549,0.3684210526315789,0.1707317073170731,0.1016949152542373,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
jake-bowey,Jake Bowey,DEF,22.0,6,24.0,0.7969348659003831,16.065481834127176,75.03456629749016,12.803142611105182,59.79766203018372,960.678253069193,0.3131868131868132,0.2113821138211382,0.0911764705882352,0.0188679245283018,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
bailey-laurie,Bailey Laurie,FWD,23.0,6,24.0,0.111587982832618,9.802771366799554,47.200520598811394,1.0938714829905083,5.2670108822708,51.63130346534585,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
reef-mcinnes,Reef McInnes,DEF,24.0,6,24.0,0.0769230769230769,8.081926576804626,42.198361317053184,0.6216866597542021,3.246027793619476,26.23415829429973,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
brayden-cook,Brayden Cook,FWD,26.0,6,24.0,0.3333333333333332,12.62075307026039,59.5717513479204,4.206917690086796,19.857250449306797,250.61345457501824,0.0331125827814569,0.0280612244897959,0.0081168831168831,0.0081168831168831,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
nathan-o-driscoll,Nathan O'Driscoll,MID,28.0,6,24.0,0.3333333333333332,12.405374534306846,63.35586083946945,4.135124844768948,21.118620279823144,261.9843942190142,0.1068376068376068,0.1021739130434782,0.0434782608695652,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
sam-berry,Sam Berry,MID,29.0,6,24.0,0.7969348659003831,15.973109283214264,77.60237561525327,12.729527704630526,61.84403880449302,987.8415903395108,0.3131868131868132,0.3131868131868132,0.0915492957746478,0.0434782608695652,0.0161290322580645,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
joel-jeffrey,Joel Jeffrey,FWD,30.0,6,24.0,0.5983606557377049,15.66440950950227,69.60678287576911,9.37296634584972,41.649960245337255,652.4220333374524,0.1068376068376068,0.0564516129032258,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
liam-mcmahon,Liam McMahon,FWD,33.0,6,24.0,0.0233644859813084,8.591951588727872,42.72869296273186,0.2007465324469128,0.99833394772738,8.57763694825723,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
errol-gulden,Errol Gulden,MID,34.0,6,24.0,0.6460176991150443,13.803408951422966,73.38130981453705,8.91724649074227,47.40562492443544,654.3592274297519,0.64,0.4375,0.36,0.0434782608695652,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
shannon-neale,Shannon Neale,FWD,35.0,6,24.0,0.5555555555555556,15.321494667875138,67.89453681484099,8.511941482152855,37.71918711935611,577.9143243257992,0.0410094637223974,0.0410094637223974,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
corey-durdin,Corey Durdin,FWD,39.0,6,24.0,0.3455497382198952,12.788790706609024,58.52152004857599,4.419163280817778,20.222095933015783,258.61615253630845,0.025,0.025,0.0042735042735042,0.0042735042735042,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
samson-ryan,Samson Ryan,RUC,42.0,6,26.0,0.0545454545454545,5.69636269756522,36.34829128520634,0.3107106925944665,1.982634070102164,11.293802759851872,0.019047619047619,0.019047619047619,0.0081168831168831,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
jack-carroll,Jack Carroll,MID,43.0,6,24.0,0.2587904360056259,10.938827618455642,54.191569332255554,2.830863968770518,14.02425985532352,153.40896103381164,0.0331125827814569,0.0307692307692307,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
harry-sharp,Harry Sharp,FWD,45.0,6,24.0,0.3333333333333332,12.848817582273997,59.71708872032462,4.28293919409133,19.9056962401082,255.7646598373076,0.0045454545454545,0.0045454545454545,0.0042735042735042,0.0042735042735042,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
beau-mccreery,Beau McCreery,FWD,46.0,6,25.0,0.4935064935064935,13.107480677640648,60.79103759126623,6.4686268279265535,30.00077179828723,393.2345366603563,0.0829268292682926,0.0564516129032258,0.0081168831168831,0.0081168831168831,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
tyler-brockman,Tyler Brockman,FWD,48.0,6,24.0,0.2587904360056259,12.763101539747812,55.88100227418489,3.302968612255412,14.46146894296768,184.573196533006,0.0063291139240506,0.0063291139240506,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
henry-smith,Henry Smith,RUC,50.0,6,24.0,0.0233644859813084,4.265472094961025,28.975068540550808,0.099660562966379,0.6769875827231497,2.8876716427407136,0.0063291139240506,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
ollie-lord,Ollie Lord,FWD,51.0,6,24.0,0.0545454545454545,8.944793490961988,44.96627245416335,0.4878978267797448,2.452705770227092,21.9389466087722,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
brandon-walker,Brandon Walker,DEF,52.0,6,24.0,0.2,8.777822139641682,47.46357046717415,1.7555644279283364,9.49271409343483,83.32535593464087,0.019047619047619,0.0098684210526315,0.0081168831168831,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
maurice-rioli-1,Maurice Rioli,FWD,53.0,6,24.0,0.2587904360056259,10.727132173287934,52.30661059227669,2.776079212215162,13.536450561151772,145.20729432665271,0.0063291139240506,0.0063291139240506,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,31-60
jacob-wehr,Jacob Wehr,DEF,61.0,6,28.0,0.111587982832618,9.06192272942654,43.54113414496752,1.01120167796176,4.858667329481355,44.02886790774924,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,6+,61+
josh-treacy,Josh Treacy,FWD,5.0,6,24.0,0.6460176991150443,15.549818055917871,72.70920790513394,10.045457682141636,46.971435195352015,730.3972711130609,0.1954545454545454,0.1954545454545454,0.032,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
lachlan-mcneil,Lachlan McNeil,FWD,7.0,6,25.0,0.2587904360056259,10.654770409206511,51.87833102046889,2.757352679738394,13.425615904031332,143.04685505964537,0.019047619047619,0.019047619047619,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
jack-ginnivan,Jack Ginnivan,FWD,9.0,6,24.0,0.6405529953917051,14.711252007077208,66.61318481114012,9.42333653909554,42.66927506335704,627.7184584163406,0.140625,0.1021739130434782,0.0225988700564971,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
james-borlase,James Borlase,DEF,80.0,6,24.0,0.0545454545454545,6.536742394705796,36.71120592572287,0.3565495851657707,2.0024294141303383,13.089365243751672,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,61+
rhyan-mansell,Rhyan Mansell,FWD,80.0,6,26.0,0.1604938271604938,5.805882399139611,35.37041526520877,0.931808286281666,5.676733314169309,32.95844603334506,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,61+
nick-murray,Nick Murray,DEF,80.0,6,26.0,0.2587904360056259,6.879763362078748,39.72524914610084,1.78041696008789,10.280514546951553,70.72750732343489,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,61+
jai-newcombe,Jai Newcombe,MID,2.0,5,25.0,0.8554913294797688,15.387203353327388,73.86237532953842,13.163619053713605,63.1886216692005,972.2961712404576,0.64,0.3809523809523809,0.0915492957746478,0.0380622837370242,0.0161290322580645,5,2031,6.302731194456007,19.60818883474389,24-26,3-5,1-10
ned-moyle,Ned Moyle,RUC,5.0,5,24.0,0.3333333333333332,8.903988780575911,49.943068989037926,2.96799626019197,16.64768966301264,148.23084198197412,0.1954545454545454,0.1021739130434782,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,3-5,1-10
max-heath,Max Heath,RUC,7.0,5,24.0,0.2587904360056259,6.737454070547823,38.81958991665592,1.7435886764849502,10.046138600090982,67.6853974044706,0.0829268292682926,0.0358056265984654,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,3-5,1-10
james-peatling,James Peatling,MID,8.0,5,26.0,0.6420261728943821,12.589047643157624,61.91638383327633,8.08249807872153,39.751938951938,500.4390533738407,0.2769230769230769,0.1444444444444444,0.0294117647058823,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,3-5,1-10
sam-durham,Sam Durham,MID,9.0,5,25.0,0.7969348659003831,13.658130416847314,65.86544852971757,10.884640332200158,52.490472391499054,716.9217175650175,0.3853211009174312,0.2113821138211382,0.075,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,3-5,1-10
lachlan-mcandrew,Lachlan McAndrew,RUC,12.0,5,27.0,0.2587904360056259,7.730150323119687,43.33351964412203,2.000488972509174,11.214300442360695,86.68822818807578,0.1068376068376068,0.0564516129032258,0.0081168831168831,0.0081168831168831,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,3-5,11-30
jordan-boyd,Jordan Boyd,DEF,19.0,5,28.0,0.111587982832618,4.684910437572158,32.321250443126566,0.5227797054801551,3.606663139576355,16.896893787408036,0.0063291139240506,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,27-29,3-5,11-30
cooper-sharman,Cooper Sharman,FWD,20.0,5,26.0,0.5384615384615384,11.358050170801295,52.60704474703387,6.115873168893005,28.32687024840285,321.73801346313815,0.0579710144927536,0.0280612244897959,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,3-5,11-30
daniel-turner,Daniel Turner,DEF,22.0,5,24.0,0.5983606557377049,12.499158547437592,57.65607958457071,7.479004704614296,34.49912958748903,431.2100904626206,0.0829268292682926,0.0358056265984654,0.0042735042735042,0.0042735042735042,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,3-5,11-30
matt-rowell,Matt Rowell,MID,1.0,7,25.0,0.7969348659003831,16.76599977229157,79.37091088723129,13.361409780217034,63.25344622430693,1060.5072649933868,0.75,0.4375,0.1666666666666666,0.0434782608695652,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
noah-anderson,Noah Anderson,MID,2.0,7,25.0,0.8554913294797688,17.56408688740624,83.35366350243991,15.02592404240534,71.3083364067116,1252.4658164438763,0.975609756097561,0.8333333333333334,0.36,0.0434782608695652,0.02803738317757,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
luke-jackson,Luke Jackson,RUC,3.0,7,25.0,0.9574468085106383,16.518081834640498,80.40529583008295,15.815184735294094,76.98379387986665,1271.6246072487338,0.975609756097561,0.8387096774193549,0.6285714285714286,0.1111111111111111,0.02803738317757,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
lachlan-ash,Lachlan Ash,DEF,4.0,7,25.0,0.865845204522941,17.555818574192546,80.0056423983385,15.200621323939393,69.27250180537867,1216.1354738756536,0.6153846153846154,0.3295454545454545,0.0915492957746478,0.0380622837370242,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
dylan-stephens,Dylan Stephens,MID,5.0,7,25.0,0.5983606557377049,14.289845985971798,68.79441844662466,8.550481614556896,41.1638733328164,588.2254101119979,0.140625,0.140625,0.0681818181818181,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
hayden-young,Hayden Young,DEF,7.0,7,25.0,0.5983606557377049,13.10322554528667,67.1986687782965,7.840454629556778,40.20903951488233,526.8681137228473,0.1954545454545454,0.1021739130434782,0.0434782608695652,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
caleb-serong,Caleb Serong,MID,8.0,7,25.0,0.7969348659003831,16.864866748350966,81.04128805929784,13.440200320524909,64.58462803193085,1089.211145750326,0.75,0.5909090909090909,0.36,0.0434782608695652,0.0161290322580645,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
liam-henry,Liam Henry,FWD,9.0,7,25.0,0.1604938271604938,9.465566339980755,49.604517873507206,1.5191649681450596,7.9612189179702915,75.35744581515762,0.0063291139240506,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
tom-green,Tom Green,MID,10.0,7,25.0,0.7037037037037037,17.10560152709281,80.46907467237877,12.03727514869494,56.62638588056284,968.6283927923024,0.4444444444444444,0.3809523809523809,0.1666666666666666,0.0434782608695652,0.02803738317757,5,2031,6.302731194456007,19.60818883474389,24-26,6+,1-10
sam-flanders,Sam Flanders,MID,11.0,7,25.0,0.7037037037037037,16.102135500153576,78.3273266173197,11.33113238899696,55.11922984181757,887.537307577055,0.3131868131868132,0.3131868131868132,0.0915492957746478,0.0434782608695652,0.02803738317757,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
kysaiah-pickett,Kysaiah Pickett,FWD,12.0,7,25.0,0.7969348659003831,15.95301279561577,74.79113410787079,12.71351211298115,59.60366243079358,950.8579894240128,0.3853211009174312,0.2393162393162393,0.0911764705882352,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
will-day,Will Day,MID,13.0,7,25.0,0.3665158371040724,11.290466318055188,64.1626393778186,4.1381347138573314,23.516623482367905,265.51364534206056,0.3131868131868132,0.2113821138211382,0.0915492957746478,0.0380622837370242,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
miles-bergman,Miles Bergman,DEF,14.0,7,25.0,0.5983606557377049,13.87165944114377,63.88993683973859,8.30025523937291,38.22922450246653,530.3027829972445,0.3131868131868132,0.1021739130434782,0.0225988700564971,0.0124555160142348,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
cody-weightman,Cody Weightman,FWD,15.0,7,25.0,0.111587982832618,8.681672697555387,47.882771567497386,0.9687703439332191,5.343141891652069,46.38740907992021,0.0063291139240506,0.0063291139240506,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
brodie-kemp,Brodie Kemp,DEF,17.0,7,25.0,0.3333333333333332,11.595903856729512,55.50899794907923,3.865301285576503,18.50299931635974,214.5590011336394,0.0384615384615384,0.0280612244897959,0.0081168831168831,0.0081168831168831,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
mitch-georgiades,Mitch Georgiades,FWD,18.0,7,25.0,0.5983606557377049,14.157515742382913,64.25359469219674,8.47130040322912,38.44682305352756,544.3115026249268,0.1068376068376068,0.0564516129032258,0.0081168831168831,0.0081168831168831,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
sam-de-koning,Sam De Koning,DEF,19.0,7,25.0,0.5555555555555556,13.810189869931854,62.68613066751169,7.672327705517697,34.82562814861761,480.9485370720525,0.1068376068376068,0.0564516129032258,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
deven-robertson,Deven Robertson,MID,22.0,7,25.0,0.0545454545454545,7.2061272037216115,42.892248754411135,0.3930614838393606,2.3395772047860617,16.859290940615807,0.0063291139240506,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
harry-schoenberg,Harry Schoenberg,MID,24.0,7,25.0,0.0233644859813084,6.7101067967933705,41.38167470084347,0.1567781961867609,0.966861558430922,6.4877443147855605,0.0045454545454545,0.001,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
jackson-mead,Jackson Mead,FWD,25.0,7,25.0,0.2587904360056259,10.356431967289849,50.76239128666849,2.680145544277542,13.136821373765123,136.05059682383768,0.019047619047619,0.0108695652173913,0.001,0.001,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
jeremy-sharp,Jeremy Sharp,MID,27.0,7,25.0,0.1604938271604938,9.619674212946425,52.35083801575914,1.5438983304728828,8.401986348208256,80.82437141138686,0.0410094637223974,0.0358056265984654,0.0117994100294985,0.0117994100294985,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
josh-worrell,Josh Worrell,DEF,28.0,7,25.0,0.6405529953917051,15.886844837055458,71.75585031819926,10.176366047699116,45.96342485820137,730.2137989019029,0.1075949367088607,0.1021739130434782,0.0294117647058823,0.0188679245283018,0.001,5,2031,6.302731194456007,19.60818883474389,24-26,6+,11-30
